frame,overlap,angle,all_iters,all_time,all_t_err,all_r_err,pct_iters,pct_time,pct_t_err,pct_r_err,sigma_iters,sigma_time,sigma_t_err,sigma_r_err,x84_iters,x84_time,x84_t_err,x84_r_err,dynamic_iters,dynamic_time,dynamic_t_err,dynamic_r_err,hmrf_iters,hmrf_em_iters,hmrf_time,hmrf_t_err,hmrf_r_err
488, 0.61728, 0.52360,49, 2.54749, 0.03476, 0.14946,31, 1.77689, 0.01398, 0.04018,33, 1.67440, 0.01530, 0.05991,34, 1.93977, 0.01388, 0.04311,31, 1.60620, 0.01393, 0.04260,34,1917, 7.71779, 0.00833, 0.04520
492, 0.63286, 0.52360,49, 2.41116, 0.02989, 0.11947,30, 1.69244, 0.01547, 0.04202,33, 1.63503, 0.01492, 0.04961,31, 1.67846, 0.01520, 0.04241,28, 1.71097, 0.01519, 0.04236,36,2350,10.08160, 0.01042, 0.04306
504, 0.59215, 0.52360,33, 1.75993, 0.02353, 0.09544,31, 1.73324, 0.01420, 0.04655,31, 1.61492, 0.01469, 0.06095,32, 1.68995, 0.01374, 0.05468,30, 1.70017, 0.01360, 0.05312,34,2149, 8.87333, 0.01093, 0.03805
525, 0.61173, 0.52360,33, 2.40444, 0.01772, 0.09498,30, 2.50130, 0.01033, 0.02887,26, 2.05816, 0.01427, 0.04754,30, 2.48074, 0.01127, 0.03301,28, 2.19304, 0.01272, 0.03878,30,1529, 7.76759, 0.00775, 0.01694
534, 0.70111, 0.52360,35, 2.54270, 0.01407, 0.07306,31, 2.45442, 0.00706, 0.03103,29, 2.08822, 0.00959, 0.04549,27, 2.03132, 0.00640, 0.03009,27, 2.06564, 0.00722, 0.03434,32,1566, 7.85791, 0.00686, 0.02322
587, 0.87509, 0.52360,27, 1.52708, 0.00925, 0.01950,36, 2.01962, 0.00350, 0.00630,30, 1.70337, 0.00599, 0.01376,32, 1.77100, 0.00313, 0.00643,32, 1.68946, 0.00330, 0.00675,47,2549,11.33563, 0.00464, 0.00397
638, 0.78560, 0.52360,24, 2.16086, 0.02160, 0.06542,32, 3.02023, 0.01073, 0.03503,25, 2.13739, 0.01281, 0.04562,30, 2.71501, 0.01000, 0.03261,27, 2.45327, 0.00879, 0.02999,27,1629, 7.51469, 0.00766, 0.02379
698, 0.74227, 0.52360,50, 7.75375, 0.11877, 0.26021,35, 4.16811, 0.00989, 0.02509,37, 4.32489, 0.01551, 0.05409,35, 4.10199, 0.00587, 0.02054,31, 3.72622, 0.00720, 0.02679,32,2228,12.39403, 0.00696, 0.01462
717, 0.56078, 0.52360,50, 9.13318, 0.18681, 0.70438,48, 6.74655, 0.04308, 0.28640,50, 8.96124, 0.11628, 0.58568,44, 5.57326, 0.01288, 0.09407,50, 6.57873, 0.00884, 0.03274,34,1478, 9.99359, 0.01466, 0.04615
723, 0.42354, 0.52360,50,12.78833, 0.50498, 0.70433,50,10.70831, 0.12337, 0.57048,50,11.58208, 0.40361, 0.50620,44, 7.31908, 0.03662, 0.24072,50, 8.33746, 0.03774, 0.17984,41,945,10.65809, 0.03706, 0.18999
732, 0.45719, 0.52360,50, 9.07767, 0.44794, 0.64824,39, 4.72988, 0.04628, 0.13985,27, 3.08160, 0.09388, 0.17523,37, 4.29055, 0.04542, 0.13451,38, 4.37368, 0.04525, 0.12765,37,508, 6.53487, 0.04000, 0.12224
736, 0.45589, 0.52360,50,10.18685, 0.51287, 0.76982,32, 4.06608, 0.04625, 0.13526,23, 2.78934, 0.10226, 0.18527,32, 4.31100, 0.04585, 0.13298,34, 4.30722, 0.04051, 0.10734,33,525, 7.07042, 0.04067, 0.11898
747, 0.44995, 0.52360,50, 9.55945, 0.46908, 0.68774,36, 4.53703, 0.04906, 0.14905,50, 6.31754, 0.12295, 0.24163,39, 5.00145, 0.04466, 0.13575,39, 4.68588, 0.04502, 0.13068,36,717, 7.64482, 0.03926, 0.11649
756, 0.38690, 0.52360,50, 9.03725, 0.39847, 1.41799,48, 6.82266, 0.13732, 0.63793,32, 4.96607, 0.15714, 0.97277,50, 6.14180, 0.11168, 0.48231,50, 6.64750, 0.10811, 0.44570,45,919, 9.72195, 0.05412, 0.18505
759, 0.38619, 0.52360,50, 9.01693, 0.41625, 1.43739,46, 6.85748, 0.16181, 0.74164,18, 2.97844, 0.17030, 1.03077,50, 6.11675, 0.12249, 0.48678,24, 4.03534, 0.17291, 1.03866,41,1081, 9.92205, 0.05021, 0.16474
763, 0.35746, 0.52360,50,10.85016, 0.48717, 1.55506,50, 8.21248, 0.36060, 1.42912,28, 4.73743, 0.27221, 1.22448,50, 7.52956, 0.08905, 0.51175,37, 6.59723, 0.27280, 1.22858,44,1941,14.90655, 0.01998, 0.02708
773, 0.38582, 0.52360,50,11.38331, 0.51018, 1.52517,50,11.60683, 0.42255, 1.36310,50,10.50806, 0.47224, 1.47777,50,10.00090, 0.29523, 1.05187,50,10.86714, 0.44543, 1.43120,36,1342,11.62636, 0.03150, 0.09783
776, 0.36398, 0.52360,50,20.75699, 0.52580, 0.89512,50,12.54980, 0.47922, 1.46049,50,21.09333, 0.55501, 0.98068,50,12.23346, 0.48795, 1.46847,50,21.82386, 0.57074, 1.06276,50,1746,20.54039, 0.30384, 1.16422
789, 0.67033, 0.52360,48, 8.20554, 0.26132, 0.50580,31, 4.70849, 0.03215, 0.10886,33, 4.61653, 0.05623, 0.18356,45, 6.13542, 0.01797, 0.06161,50, 6.79684, 0.00989, 0.04138,33,1104, 9.62902, 0.03158, 0.11174
796, 0.69027, 0.52360,50, 8.46578, 0.22674, 0.45072,31, 4.38450, 0.02807, 0.10113,33, 4.46234, 0.05383, 0.18073,47, 6.25196, 0.01240, 0.04609,46, 6.02965, 0.00848, 0.03704,50,2231,13.92796, 0.00740, 0.03125
817, 0.83922, 0.52360,24, 2.19936, 0.01759, 0.05319,24, 2.25056, 0.00980, 0.02342,23, 1.99554, 0.01326, 0.03499,26, 2.05190, 0.00789, 0.02124,23, 1.88726, 0.00906, 0.02339,25,1447, 7.02601, 0.00552, 0.01487
873, 0.89504, 0.52360,50, 1.76419, 0.08296, 0.07474,46, 2.03841, 0.04630, 0.21978,50, 1.94424, 0.08988, 0.10343,50, 2.12852, 0.05253, 0.20450,49, 2.13319, 0.05272, 0.20132,23,1241, 5.95556, 0.07627, 0.26929
914, 0.83199, 0.52360,50, 4.46101, 0.13532, 0.08297,31, 2.49592, 0.01336, 0.02242,30, 2.21610, 0.03850, 0.02350,31, 2.45068, 0.00664, 0.01983,31, 2.24696, 0.00661, 0.02010,31,1723, 8.49757, 0.00305, 0.01687
948, 0.90576, 0.52360,23, 1.95087, 0.02201, 0.02056,28, 2.11711, 0.00292, 0.00953,25, 2.02375, 0.01014, 0.01432,23, 1.89248, 0.00398, 0.01084,23, 1.90603, 0.00323, 0.01094,34,1836, 8.51139, 0.00237, 0.01050
949, 0.93675, 0.52360,22, 1.82285, 0.01136, 0.01769,30, 2.27803, 0.00239, 0.00695,23, 1.96094, 0.00449, 0.00791,23, 1.88313, 0.00215, 0.00715,24, 1.82864, 0.00186, 0.00738,36,1900, 8.97465, 0.00331, 0.00830
959, 0.87225, 0.52360,20, 1.80992, 0.03373, 0.02837,24, 2.13752, 0.00882, 0.02248,22, 1.92472, 0.01816, 0.02950,21, 1.78292, 0.01238, 0.02482,21, 1.75204, 0.01199, 0.02483,24,1241, 5.94362, 0.00556, 0.02131
967, 0.90331, 0.52360,20, 1.69158, 0.02276, 0.02458,25, 2.15709, 0.00491, 0.01672,23, 1.82401, 0.01138, 0.02275,21, 1.87466, 0.00832, 0.01865,23, 1.99696, 0.00701, 0.01867,24,1291, 6.38190, 0.00377, 0.01678
973, 0.91512, 0.52360,22, 1.73794, 0.01663, 0.02014,27, 2.47323, 0.00229, 0.01035,25, 2.17558, 0.00727, 0.01473,24, 1.98591, 0.00355, 0.01211,23, 1.85732, 0.00303, 0.01151,32,1723, 7.92510, 0.00257, 0.01106
1006, 0.94944, 0.52360,26, 1.83266, 0.01325, 0.02078,42, 2.99317, 0.00158, 0.00861,32, 2.31393, 0.00545, 0.01408,34, 2.32565, 0.00199, 0.01118,36, 2.40164, 0.00102, 0.00973,48,2515,11.61634, 0.00220, 0.01109
97, 0.96441, 0.52360,19, 1.37452, 0.00915, 0.02206,28, 2.07217, 0.00235, 0.00509,20, 1.60244, 0.00175, 0.00768,24, 1.68547, 0.00130, 0.00466,21, 1.49556, 0.00288, 0.00580,34,1711, 7.94592, 0.00289, 0.00601
123, 0.74530, 0.52360,17, 1.75306, 0.12941, 0.06670,20, 1.91848, 0.06727, 0.06128,24, 2.31673, 0.10161, 0.06892,15, 1.53862, 0.01994, 0.02719,14, 1.45013, 0.05166, 0.04807,31,1805, 8.17055, 0.00555, 0.02424
317, 0.75007, 0.52360,50, 7.09631, 0.09619, 0.17736,34, 3.83814, 0.00964, 0.05156,34, 3.35623, 0.01896, 0.08255,42, 4.45898, 0.00458, 0.02887,38, 4.05758, 0.00576, 0.03392,32,290, 4.29761, 0.01951, 0.08397
327, 0.58178, 0.52360,50,10.33032, 0.33734, 0.76916,42, 7.83949, 0.03903, 0.17101,27, 4.53706, 0.11249, 0.41612,50, 8.22911, 0.02276, 0.10511,50, 8.27553, 0.01164, 0.05862,43,1255,12.55352, 0.02808, 0.12368
330, 0.51475, 0.52360,50,11.24174, 0.25437, 0.82975,44, 9.33311, 0.10163, 0.56475,43, 8.49867, 0.15068, 0.68727,50,10.64526, 0.12724, 0.64087,50,10.26168, 0.06310, 0.29234,26,1112, 9.61665, 0.05805, 0.22870
337, 0.41613, 0.52360,50,22.60528, 0.41873, 0.29147,50,17.69084, 0.35920, 0.85969,50,17.30169, 0.40519, 0.96144,50,17.34052, 0.33535, 0.74693,50,18.31004, 0.28782, 0.82436,50,1687,19.74905, 0.02575, 0.10946
343, 0.50228, 0.52360,50,12.29168, 0.33504, 0.97264,40, 8.82186, 0.14853, 0.67680,50,10.20625, 0.24714, 0.87331,50,11.21908, 0.14869, 0.67550,47,10.07298, 0.13669, 0.64405,50,1945,18.99773, 0.01744, 0.10108
357, 0.87543, 0.52360,27, 2.03547, 0.01099, 0.03593,34, 2.39110, 0.00619, 0.02184,30, 1.89761, 0.00889, 0.02530,31, 1.93829, 0.00530, 0.02103,33, 2.47321, 0.00453, 0.01961,NaN,NaN,     NaN,     NaN,     NaN
404, 0.90848, 0.52360,50, 1.53340, 0.01461, 0.06161,50, 1.76248, 0.01522, 0.10851,50, 1.65017, 0.01155, 0.07777,50, 1.61809, 0.01097, 0.08527,50, 1.63734, 0.01179, 0.09288,NaN,NaN,     NaN,     NaN,     NaN
440, 0.68934, 0.52360,34, 2.12232, 0.02442, 0.13596,48, 3.18988, 0.01005, 0.03385,49, 3.12912, 0.01159, 0.05432,50, 3.10860, 0.00965, 0.03353,50, 3.04660, 0.00883, 0.03030,50,2286,11.93201, 0.01581, 0.13825
464, 0.65954, 0.52360,39, 2.62196, 0.02212, 0.10131,47, 3.37274, 0.01041, 0.03939,44, 2.83381, 0.01277, 0.05044,45, 2.82590, 0.01084, 0.04179,45, 2.65865, 0.01131, 0.04356,50,2513,12.56309, 0.01615, 0.13241
488, 0.61728, 0.52360,33, 1.81805, 0.03822, 0.17006,48, 2.77685, 0.05024, 0.17799,36, 2.01494, 0.03640, 0.15739,35, 1.91165, 0.03735, 0.16348,38, 2.04982, 0.03643, 0.15791,46,1371, 7.90635, 0.03930, 0.20166
492, 0.63286, 0.52360,30, 1.88226, 0.03554, 0.14792,50, 2.84132, 0.02303, 0.08136,50, 2.66891, 0.02790, 0.10974,32, 1.90702, 0.03501, 0.14438,46, 2.50854, 0.03130, 0.12550,50,1331, 7.99994, 0.03604, 0.15570
504, 0.59215, 0.52360,30, 1.67316, 0.03271, 0.13187,47, 2.46666, 0.01395, 0.05211,50, 2.50212, 0.01761, 0.07307,29, 1.60168, 0.03286, 0.13268,50, 2.55864, 0.02316, 0.09311,NaN,NaN,     NaN,     NaN,     NaN
525, 0.61173, 0.52360,36, 2.47138, 0.01853, 0.10643,44, 3.02964, 0.01072, 0.03852,38, 2.47783, 0.01421, 0.06172,45, 3.24870, 0.01203, 0.04423,41, 3.11448, 0.01301, 0.05170,50,2103,11.83485, 0.02842, 0.27011
534, 0.70111, 0.52360,32, 2.07754, 0.01543, 0.08479,34, 2.32591, 0.00833, 0.03941,33, 2.22740, 0.01053, 0.05142,37, 2.53843, 0.00764, 0.03533,34, 2.24880, 0.00847, 0.04016,37,1971, 9.89827, 0.00858, 0.03592
587, 0.87509, 0.52360,32, 1.66615, 0.01117, 0.02833,48, 2.68293, 0.00508, 0.01607,37, 1.99388, 0.00844, 0.02061,41, 2.10277, 0.00441, 0.01484,43, 2.19871, 0.00398, 0.01684,38,1772, 8.34313, 0.00429, 0.02178
638, 0.78560, 0.52360,26, 1.94881, 0.02470, 0.06772,39, 2.95767, 0.01178, 0.03485,33, 2.57083, 0.01580, 0.04659,39, 2.73041, 0.01127, 0.03306,45, 2.87596, 0.00983, 0.02928,NaN,NaN,     NaN,     NaN,     NaN
698, 0.74227, 0.52360,49, 8.06319, 0.15997, 0.29984,33, 4.06719, 0.00891, 0.02667,30, 3.86740, 0.01623, 0.06015,34, 3.67712, 0.00380, 0.01795,33, 3.73399, 0.00246, 0.02266,30,464, 5.19822, 0.01626, 0.06027
717, 0.56078, 0.52360,38, 7.67251, 0.10319, 0.24813,33, 5.74962, 0.04839, 0.31178,35, 6.60154, 0.07955, 0.33993,50, 6.32880, 0.01367, 0.09753,50, 6.53454, 0.00999, 0.03817,40,1745,10.89618, 0.01475, 0.04597
723, 0.42354, 0.52360,50,14.08821, 0.50921, 0.71711,32, 7.26407, 0.08542, 0.36319,50,12.19867, 0.25230, 0.47938,41, 8.10933, 0.06225, 0.36281,50, 9.23040, 0.05273, 0.25224,42,1082,11.96791, 0.05513, 0.27658
732, 0.45719, 0.52360,50,10.55846, 0.48514, 0.75121,50, 6.15461, 0.04308, 0.14908,26, 3.59497, 0.09618, 0.26378,50, 5.90588, 0.04244, 0.14370,50, 5.94340, 0.04267, 0.14095,50,1021,11.33561, 0.04890, 0.19401
736, 0.45589, 0.52360,48, 9.98321, 0.52057, 0.79356,50, 7.07870, 0.04675, 0.12665,28, 4.33340, 0.11308, 0.25460,49, 6.68051, 0.04613, 0.12089,46, 6.06587, 0.04173, 0.10273,50,820,10.40124, 0.04637, 0.12592
747, 0.44995, 0.52360,50,10.70587, 0.48774, 0.74274,50, 6.51371, 0.05239, 0.20026,10, 1.61292, 0.10799, 0.30438,50, 6.72214, 0.04517, 0.17617,50, 6.08033, 0.04321, 0.16312,50,890,10.10648, 0.04643, 0.18370
756, 0.38690, 0.52360,24, 2.73685, 0.16630, 0.51919,36, 4.28100, 0.06889, 0.54329,25, 2.89006, 0.12200, 0.55115,26, 3.15680, 0.08430, 0.53850,39, 4.40429, 0.06285, 0.55123,32,1114, 8.14537, 0.06148, 0.49714
759, 0.38619, 0.52360,24, 2.71696, 0.18648, 0.52700,27, 2.99724, 0.07438, 0.54588,29, 3.26895, 0.14307, 0.58165,24, 2.64428, 0.08351, 0.54407,38, 4.59137, 0.06013, 0.55879,34,1136, 8.65481, 0.05931, 0.51369
763, 0.35746, 0.52360,32, 5.87708, 0.27977, 0.50479,26, 3.89262, 0.13531, 0.52912,36, 5.87906, 0.24402, 0.53393,43, 6.51088, 0.18152, 0.49999,50, 8.60653, 0.06363, 0.54496,26,1044, 7.60787, 0.04722, 0.41052
773, 0.38582, 0.52360,50,11.76771, 0.50593, 0.60936,19, 4.20485, 0.16322, 0.43561,40, 8.15465, 0.27319, 0.46703,50, 9.63689, 0.13367, 0.46163,46, 9.42774, 0.07273, 0.51620,41,1492,13.37168, 0.05963, 0.34293
776, 0.36398, 0.52360,50,20.80162, 0.66258, 1.35028,50,13.67055, 0.52779, 1.02758,48,13.96697, 0.56498, 0.98944,50,14.88647, 0.50899, 1.04210,50,23.73512, 0.56230, 0.95612,50,2092,23.17260, 0.02586, 0.09064
789, 0.67033, 0.52360,23, 3.74797, 0.25952, 0.50358,31, 4.87520, 0.03348, 0.11140,24, 3.63230, 0.07118, 0.21895,40, 5.68172, 0.01897, 0.06431,50, 6.98360, 0.00806, 0.03703,35,581, 7.60406, 0.04017, 0.14719
796, 0.69027, 0.52360,21, 3.21777, 0.22693, 0.45306,34, 4.69876, 0.02963, 0.10392,23, 3.15912, 0.06850, 0.21651,49, 5.99083, 0.01228, 0.04562,46, 6.03978, 0.00801, 0.03544,34,248, 5.67175, 0.04125, 0.14802
817, 0.83922, 0.52360,32, 2.26964, 0.02023, 0.06089,40, 2.89576, 0.01081, 0.03029,35, 2.66201, 0.01358, 0.03939,44, 2.99001, 0.00815, 0.02473,48, 3.14610, 0.00729, 0.02422,36,1555, 8.25918, 0.01549, 0.06632
873, 0.89504, 0.52360,50, 2.04101, 0.06109, 0.08958,29, 1.32780, 0.01230, 0.02829,15, 0.99119, 0.04513, 0.01530,17, 0.94226, 0.03069, 0.02134,17, 0.94160, 0.03074, 0.02398,23,645, 3.43770, 0.01897, 0.03243
914, 0.83199, 0.52360,30, 2.45045, 0.13808, 0.19378,36, 2.70550, 0.01384, 0.02715,50, 3.14135, 0.04103, 0.03948,41, 2.78968, 0.00622, 0.02095,41, 2.72112, 0.00720, 0.02165,39,1905, 9.53170, 0.00572, 0.02146
948, 0.90576, 0.52360,28, 2.01938, 0.02471, 0.02965,34, 2.35464, 0.00711, 0.02053,29, 2.02412, 0.01290, 0.02501,32, 2.03064, 0.00672, 0.01944,36, 2.38840, 0.00519, 0.01775,36,1810, 8.31045, 0.00623, 0.02000
949, 0.93675, 0.52360,30, 2.03936, 0.01376, 0.02710,41, 2.67234, 0.00527, 0.01731,34, 2.08200, 0.00754, 0.01956,34, 2.18846, 0.00582, 0.01852,37, 2.26435, 0.00515, 0.01718,42,2073, 9.16437, 0.00599, 0.01879
959, 0.87225, 0.52360,28, 2.19083, 0.03431, 0.03900,40, 3.07975, 0.00985, 0.02977,32, 2.31262, 0.01783, 0.03561,39, 2.72527, 0.00840, 0.02716,39, 2.61862, 0.00809, 0.02755,38,1922, 9.04024, 0.00764, 0.02742
967, 0.90331, 0.52360,30, 1.94593, 0.02321, 0.03314,43, 2.64302, 0.00687, 0.02364,32, 2.15880, 0.01265, 0.03152,37, 2.47836, 0.00776, 0.02516,39, 2.75276, 0.00730, 0.02502,39,1890, 8.42567, 0.00757, 0.02586
973, 0.91512, 0.52360,30, 2.22511, 0.01849, 0.02876,39, 2.70483, 0.00619, 0.02012,31, 1.93745, 0.01035, 0.02559,35, 2.04809, 0.00631, 0.02009,35, 2.29095, 0.00670, 0.02159,38,1845, 8.57464, 0.00689, 0.02201
1006, 0.94944, 0.52360,34, 2.22754, 0.01505, 0.02587,46, 2.94043, 0.00539, 0.01826,35, 2.40846, 0.00827, 0.02225,39, 2.48874, 0.00555, 0.01881,37, 2.20392, 0.00651, 0.02128,38,1866, 8.56835, 0.00615, 0.02117
97, 0.96441, 0.52360,24, 1.71943, 0.01077, 0.02569,42, 2.99606, 0.00243, 0.01169,30, 2.16858, 0.00423, 0.01452,33, 2.51087, 0.00330, 0.01288,33, 2.43735, 0.00292, 0.01222,50,2888,14.20349, 0.00349, 0.10604
123, 0.74530, 0.52360,26, 2.59549, 0.13430, 0.06842,36, 3.11928, 0.06157, 0.06378,34, 2.95576, 0.10140, 0.06914,31, 2.66645, 0.00945, 0.03351,32, 2.67087, 0.00558, 0.02970,50,2626,14.21873, 0.03933, 0.18934
317, 0.75007, 0.52360,18, 2.73286, 0.06030, 0.13288,22, 2.45126, 0.01012, 0.05260,23, 2.56131, 0.01641, 0.08055,31, 3.25258, 0.00512, 0.03024,24, 2.71207, 0.00783, 0.03915,23,1646, 8.19897, 0.00736, 0.02088
327, 0.58178, 0.52360,50,11.57499, 0.33632, 0.75307,33, 5.82693, 0.03779, 0.17540,47, 7.73954, 0.10929, 0.40698,35, 5.81842, 0.02127, 0.10656,49, 7.83811, 0.01123, 0.05558,21,761, 6.58400, 0.02109, 0.09657
330, 0.51475, 0.52360,50,16.80584, 0.22147, 0.61665,28, 5.84107, 0.08700, 0.50570,50,10.62370, 0.16080, 0.66896,50, 9.76578, 0.10569, 0.56902,50,10.05845, 0.07044, 0.44184,42,1958,14.60772, 0.00923, 0.04597
337, 0.41613, 0.52360,50,22.32639, 0.42493, 0.30747,50,18.75183, 0.33570, 0.76958,50,16.87367, 0.40675, 0.98725,50,12.37078, 0.32906, 1.16579,50,17.71778, 0.33318, 0.95514,30,1427,13.12884, 0.02510, 0.09821
343, 0.50228, 0.52360,50,19.13465, 0.26764, 0.66439,50,11.28686, 0.15754, 0.65976,50,13.39087, 0.23245, 0.77068,50,11.75962, 0.17896, 0.68812,50,11.82381, 0.14082, 0.64228,28,1334,11.01774, 0.01165, 0.05621
357, 0.87543, 0.52360,19, 1.53742, 0.00959, 0.02692,24, 2.15430, 0.00373, 0.01372,20, 1.69087, 0.00720, 0.01744,21, 1.49882, 0.00357, 0.01420,20, 1.66759, 0.00365, 0.01420,30,1620, 7.27681, 0.00290, 0.01643
404, 0.90848, 0.52360,40, 1.38853, 0.01353, 0.05422,50, 1.72005, 0.00658, 0.05094,38, 1.43887, 0.00896, 0.05543,49, 1.56916, 0.00663, 0.04572,49, 1.49332, 0.00642, 0.04721,46,2163, 9.19768, 0.01366, 0.19826
440, 0.68934, 0.52360,31, 2.00206, 0.01920, 0.10062,24, 1.92894, 0.00859, 0.02731,23, 1.41075, 0.01015, 0.04544,20, 1.26847, 0.00409, 0.01560,18, 1.30596, 0.00779, 0.02519,26,1403, 6.14744, 0.00375, 0.01825
464, 0.65954, 0.52360,28, 1.89313, 0.01902, 0.08162,30, 2.18657, 0.00881, 0.02850,26, 1.92581, 0.01102, 0.03684,22, 1.48595, 0.00700, 0.01920,25, 1.63379, 0.00979, 0.03211,28,1458, 6.46077, 0.00415, 0.02402
488, 0.61728, 0.52360,38, 2.01295, 0.03468, 0.14876,22, 1.39670, 0.01211, 0.04016,22, 1.35309, 0.01557, 0.06176,21, 1.29732, 0.01251, 0.03854,19, 1.17826, 0.01364, 0.04911,28,1741, 7.81942, 0.01075, 0.02083
492, 0.63286, 0.52360,42, 2.02556, 0.03022, 0.12100,20, 1.39722, 0.01195, 0.03825,25, 1.49610, 0.01488, 0.04999,22, 1.29818, 0.01225, 0.03825,19, 1.26847, 0.01296, 0.04178,20,1121, 4.89414, 0.00957, 0.02519
504, 0.59215, 0.52360,29, 1.75104, 0.02431, 0.09825,24, 1.46528, 0.01262, 0.04743,25, 1.49693, 0.01472, 0.06131,27, 1.61670, 0.01373, 0.05658,21, 1.28976, 0.01322, 0.05437,25,1257, 5.65828, 0.01234, 0.05037
525, 0.61173, 0.52360,26, 1.99238, 0.01716, 0.09423,27, 2.12827, 0.00930, 0.02857,25, 1.82933, 0.01296, 0.04971,25, 2.11214, 0.00998, 0.03331,25, 1.91704, 0.01094, 0.03900,29,1352, 6.75467, 0.00928, 0.01953
534, 0.70111, 0.52360,30, 2.15759, 0.01407, 0.07489,24, 1.78103, 0.00769, 0.02848,24, 1.75154, 0.00891, 0.04395,20, 1.64620, 0.00871, 0.02543,20, 1.93487, 0.00860, 0.03058,28,1333, 6.85508, 0.00918, 0.01676
587, 0.87509, 0.52360,24, 1.45348, 0.00999, 0.02181,35, 1.92925, 0.00346, 0.01179,29, 1.42910, 0.00690, 0.01740,30, 1.75014, 0.00276, 0.01096,31, 1.54942, 0.00245, 0.01124,49,2594,10.94670, 0.00226, 0.01459
638, 0.78560, 0.52360,16, 1.53124, 0.01720, 0.06251,19, 1.67502, 0.01089, 0.02983,17, 1.35409, 0.01190, 0.04215,14, 1.34872, 0.01410, 0.03149,16, 1.40180, 0.01237, 0.02669,21,1191, 5.67507, 0.01094, 0.02088
698, 0.74227, 0.52360,15, 2.62973, 0.07285, 0.19742,23, 3.06994, 0.01220, 0.01965,26, 2.88851, 0.01560, 0.05010,14, 2.01396, 0.02034, 0.01705,15, 2.01955, 0.01861, 0.01630,22,1268, 6.59755, 0.00956, 0.01361
717, 0.56078, 0.52360,37, 7.64401, 0.10413, 0.24292,45, 6.87862, 0.04318, 0.28698,50, 8.61191, 0.11846, 0.59410,39, 4.72179, 0.01314, 0.09452,50, 5.76227, 0.00764, 0.02791,43,1860,13.01598, 0.01113, 0.03254
723, 0.42354, 0.52360,50,13.63405, 0.50733, 0.71112,30, 5.70950, 0.08257, 0.34033,50,12.34847, 0.24080, 0.41786,46, 7.42724, 0.03803, 0.24723,50, 8.97145, 0.04670, 0.22445,47,1205,12.70868, 0.03697, 0.18901
732, 0.45719, 0.52360,50, 9.22964, 0.47188, 0.71237,22, 2.97788, 0.03724, 0.14309,39, 4.81819, 0.09625, 0.23205,20, 2.63357, 0.03749, 0.13892,14, 1.69321, 0.03743, 0.14090,32,1186, 8.72085, 0.03612, 0.08604
736, 0.45589, 0.52360,50, 9.72154, 0.51827, 0.78668,24, 3.46992, 0.04158, 0.13266,50, 6.46486, 0.10915, 0.22385,23, 3.50795, 0.03991, 0.12797,25, 3.15957, 0.04017, 0.10978,38,1320,11.37658, 0.03814, 0.08611
747, 0.44995, 0.52360,50,10.13694, 0.48260, 0.72659,26, 3.57567, 0.04507, 0.15403,35, 4.74869, 0.10730, 0.27139,23, 3.00828, 0.03838, 0.14122,18, 2.18755, 0.04126, 0.14702,26,1024, 7.94846, 0.03674, 0.09603
756, 0.38690, 0.52360,39, 4.77770, 0.16686, 0.51907,50, 6.97208, 0.13756, 0.63942,50, 6.08458, 0.24002, 0.38387,50, 6.13288, 0.10772, 0.46466,42, 5.19865, 0.06282, 0.55016,19,673, 6.01830, 0.04855, 0.17325
759, 0.38619, 0.52360,36, 4.92339, 0.18718, 0.52797,41, 6.25283, 0.16453, 0.75235,50, 5.74998, 0.14352, 0.58127,50, 6.62457, 0.11851, 0.47028,38, 4.71165, 0.06022, 0.55701,50,1490,14.10130, 0.03620, 0.10725
763, 0.35746, 0.52360,50,10.62245, 0.29373, 0.50897,50, 9.20480, 0.28521, 1.06031,49, 9.39716, 0.24537, 0.53169,50, 7.59075, 0.07102, 0.31281,50, 8.73045, 0.07302, 0.56232,34,1355,12.82947, 0.02295, 0.05307
773, 0.38582, 0.52360,50,12.06732, 0.53923, 0.70404,42, 7.58021, 0.17184, 0.43220,50,10.54942, 0.27413, 0.46746,50, 8.24109, 0.09620, 0.28583,50,11.21867, 0.07683, 0.52274,50,1399,16.22680, 0.03318, 0.05695
776, 0.36398, 0.52360,50,20.85504, 0.66668, 1.35331,50,13.76350, 0.52732, 1.02802,44,12.82875, 0.55884, 0.99029,50,15.73431, 0.50703, 1.03769,50,21.40508, 0.66475, 1.34882,NaN,NaN,     NaN,     NaN,     NaN
789, 0.67033, 0.52360,50, 8.47908, 0.26187, 0.50683,20, 2.85989, 0.03244, 0.10679,30, 4.28602, 0.05673, 0.18450,35, 4.75380, 0.01870, 0.06346,44, 5.88390, 0.00937, 0.03985,35,1837,10.78457, 0.00933, 0.03383
796, 0.69027, 0.52360,50, 8.33884, 0.22754, 0.45243,20, 2.79960, 0.02905, 0.10155,27, 3.80612, 0.05358, 0.18009,38, 4.54665, 0.01334, 0.04873,41, 4.78622, 0.00824, 0.03617,32,1725, 9.95521, 0.00875, 0.03204
817, 0.83922, 0.52360,18, 1.67509, 0.01882, 0.05414,21, 1.99595, 0.01138, 0.02671,17, 1.47976, 0.01594, 0.03700,20, 1.73940, 0.01060, 0.02503,18, 1.48622, 0.01179, 0.02660,25,1681, 7.94345, 0.00710, 0.01880
